,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3811,2,54.45,87.3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3812,17,19.65,351.55,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3813,69,105.0,7297.75,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0
3814,72,88.7,6301.7,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0
3815,3,74.25,210.3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3816,50,75.15,3822.45,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
3817,53,20.25,1048.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3818,58,109.1,6393.65,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0
3819,46,30.75,1489.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3820,72,112.9,8061.5,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3821,1,74.2,74.2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3822,6,94.05,518.75,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1
3823,72,78.85,5763.15,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0
3824,4,55.3,238.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3825,52,19.35,1031.7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3826,0,25.35,0.0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3827,2,20.45,34.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3828,65,19.35,1319.95,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3829,43,101.0,4388.4,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3830,4,100.2,420.2,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3831,25,89.05,2177.45,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
3832,51,78.65,3950.85,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0
3833,12,74.75,827.05,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3834,57,70.1,3913.3,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
3835,24,19.9,533.5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3836,64,58.35,3756.45,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3837,4,105.65,443.9,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0
3838,26,100.5,2599.95,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
3839,15,20.05,284.3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3840,64,25.65,1740.8,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3841,36,96.5,3436.1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3842,27,95.0,2462.55,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3843,1,70.85,70.85,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3844,35,85.95,3110.1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0
3845,4,73.9,280.85,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3846,8,45.45,411.75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3847,10,20.0,198.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3848,2,49.2,103.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3849,58,109.45,6144.55,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
3850,51,83.25,4089.45,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
3851,46,19.25,864.2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3852,1,19.65,19.65,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3853,46,72.8,3249.4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,50,109.65,5405.8,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
3855,53,65.0,3363.8,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3856,61,114.1,7132.15,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
3857,5,20.65,93.55,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3858,47,86.95,4138.9,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
3859,54,94.75,5121.75,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
3860,19,25.35,566.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3861,26,105.45,2715.3,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0
3862,70,25.4,1782.05,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3863,17,102.55,1742.5,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
3864,30,100.2,2983.8,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3865,1,24.0,24.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3866,19,25.6,485.9,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3867,26,73.5,1905.7,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
3868,21,74.05,1565.7,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3869,50,98.25,4858.7,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
3870,68,54.4,3723.65,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
3871,3,101.55,298.35,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
3872,9,103.1,970.45,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
3873,51,34.2,1782.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3874,9,43.75,405.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3875,41,111.95,4534.9,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0
3876,22,100.65,2415.95,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3877,21,55.95,1157.05,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
3878,71,116.05,8297.5,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
3879,1,45.75,45.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3880,26,82.0,2083.1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
3881,71,65.15,4681.75,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
3882,4,44.8,176.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3883,12,79.8,1001.2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3884,18,88.85,1594.75,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
3885,3,74.95,212.4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3886,72,106.85,7677.4,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0
3887,11,74.95,815.5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3888,1,80.15,80.15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3889,13,19.3,259.65,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3890,72,109.25,8109.8,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0
3891,42,56.1,2386.85,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3892,17,19.7,340.35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3893,7,51.3,419.35,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3894,68,118.6,7990.05,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1
3895,56,24.15,1402.25,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3896,38,20.3,749.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3897,72,115.5,8425.15,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
3898,48,25.05,1171.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3899,52,109.1,5647.95,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
3900,35,19.65,708.8,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3901,67,111.3,7567.2,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
3902,1,29.9,29.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3903,53,80.6,4348.1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
3904,34,20.8,635.9,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3905,3,35.2,108.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3906,1,78.8,78.8,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3907,19,89.95,1682.4,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
3908,60,116.05,6925.9,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
3909,11,19.55,223.15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3910,47,106.4,5127.95,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
3911,18,49.4,874.8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3912,60,115.25,6758.45,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
3913,72,24.8,1874.3,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3914,39,19.9,791.15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3915,59,81.25,4639.45,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
3916,2,69.95,143.9,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3917,1,69.1,69.1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3918,20,90.2,1776.55,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3919,6,93.55,536.4,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3920,71,86.4,6172.0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0
3921,24,66.3,1559.45,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3922,67,94.65,6079.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
3923,1,80.85,80.85,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3924,48,82.05,4029.95,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
3925,37,72.1,2658.4,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
3926,11,34.7,383.55,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3927,3,20.55,51.15,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3928,18,95.95,1745.5,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0
3929,50,44.8,2230.85,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3930,67,109.4,7281.6,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
3931,25,71.05,1837.7,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
3932,2,78.55,149.55,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3933,9,19.7,180.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3934,10,40.25,411.45,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
3935,70,19.85,1328.35,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3936,9,68.25,576.95,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
3937,4,20.15,68.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3938,2,50.95,123.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3939,1,78.65,78.65,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3940,19,25.15,468.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3941,7,20.25,174.7,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3942,1,42.9,42.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3943,1,44.0,44.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944,9,20.25,172.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3945,3,34.25,139.35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3946,9,58.5,539.85,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
3947,5,55.8,300.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3948,56,88.9,4968.0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3949,18,57.65,992.7,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3950,49,96.2,4718.25,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3951,70,79.15,5536.5,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
3952,72,108.05,7806.6,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0
3953,6,74.4,434.1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3954,17,94.8,1563.9,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3955,29,45.9,1332.4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
3956,6,105.3,545.2,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
3957,63,102.6,6296.75,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
3958,16,73.85,1284.2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3959,59,61.35,3645.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
3960,3,57.55,161.45,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3961,8,29.25,226.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3962,7,84.55,646.85,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3963,68,19.6,1441.65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3964,68,111.75,7511.3,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0
3965,52,106.5,5621.85,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
3966,72,107.7,7919.8,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0
3967,32,19.3,593.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3968,72,20.05,1423.65,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3969,1,69.95,69.95,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3970,42,63.7,2763.35,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
3971,25,24.75,692.1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3972,45,50.9,2298.55,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3973,43,60.4,2640.55,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0
3974,37,79.25,2911.8,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1
3975,20,85.8,1727.5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
3976,4,24.45,86.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3977,63,110.1,6705.7,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
3978,3,90.7,237.65,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
3979,66,25.3,1672.35,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3980,28,105.7,2979.5,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
3981,8,85.2,695.75,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3982,71,24.35,1654.6,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3983,1,24.25,24.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3984,72,25.1,1857.85,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3985,16,54.55,825.1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3986,66,96.6,6424.25,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
3987,11,76.5,837.95,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3988,51,81.15,4126.2,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0
3989,8,38.5,330.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
3990,14,92.9,1337.45,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3991,4,93.5,362.2,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
3992,70,84.7,5991.05,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1
3993,70,66.0,4891.5,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
3994,54,101.5,5373.1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0
3995,28,74.9,2068.55,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3996,24,20.75,487.05,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3997,69,61.45,4131.2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
3998,42,54.5,2301.15,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3999,2,69.6,131.65,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4000,39,99.75,4036.0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0
4001,45,109.75,4900.65,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
4002,72,80.85,5727.45,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
4003,38,20.3,743.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4004,72,67.8,4804.65,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
4005,1,24.05,24.05,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4006,72,19.8,1414.65,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
4007,55,25.7,1443.65,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4008,51,56.15,2898.95,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
4009,63,86.7,5309.5,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0
4010,1,20.4,20.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4011,23,19.65,451.55,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
4012,1,50.55,50.55,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4013,2,54.35,117.05,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4014,52,108.1,5839.3,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
4015,36,54.45,1893.5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4016,1,45.35,45.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4017,28,59.0,1654.45,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4018,7,69.45,477.05,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
4019,14,100.55,1415.55,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
4020,72,64.95,4546.0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
4021,1,20.5,20.5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4022,10,18.85,163.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4023,42,19.8,849.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4024,7,25.05,189.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,4,74.8,321.9,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4026,72,114.3,8058.55,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
4027,20,24.45,482.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4028,63,109.2,7049.75,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
4029,56,45.05,2560.1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
4030,5,51.0,286.8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4031,72,110.45,7982.5,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
4032,68,84.65,5683.6,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
4033,67,60.05,3994.05,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
4034,8,44.65,369.15,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,52,93.25,4631.7,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
4036,18,20.25,401.95,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4037,59,25.45,1534.05,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4038,60,20.6,1093.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4039,7,94.1,701.3,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
4040,59,34.8,1980.3,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4041,46,60.75,2893.4,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
4042,5,51.35,262.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4043,59,64.05,3886.85,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
4044,70,84.8,5917.55,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
4045,14,71.0,914.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4046,44,50.15,2139.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4047,64,94.6,5948.7,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0
4048,58,59.75,3624.35,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1
4049,46,100.25,4753.85,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
4050,58,98.9,5780.7,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
4051,72,97.7,6869.7,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0
4052,30,40.3,1172.95,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4053,11,60.25,662.95,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4054,34,56.25,1765.95,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0
4055,54,46.2,2431.95,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4056,3,50.6,155.35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
4057,72,24.9,1859.2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
